operator,min_power_kw_inclusive,max_power_kw_exclusive,price_per_kwh,unit,tariff_type,updated_date,retrieved_date,source_id,source_url,status,note
인큐버스,0,30,,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
인큐버스,30,50,,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
인큐버스,50,100,325.6,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
인큐버스,100,200,,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
인큐버스,200,,,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
일렉트리,0,30,295.0,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
일렉트리,30,50,307.2,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
일렉트리,50,100,325.6,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
일렉트리,100,200,348.4,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
일렉트리,200,,393.1,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
제주전기자동차서비스,0,30,280.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
제주전기자동차서비스,30,50,280.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
제주전기자동차서비스,50,100,320.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
제주전기자동차서비스,100,200,340.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
제주전기자동차서비스,200,,340.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
차밥스,0,30,300.0,KRW/kWh,사업자 회원 공시요금,2026-08-05,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
차밥스,30,50,300.0,KRW/kWh,사업자 회원 공시요금,2026-08-05,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
차밥스,50,100,400.0,KRW/kWh,사업자 회원 공시요금,2026-08-05,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
차밥스,100,200,400.0,KRW/kWh,사업자 회원 공시요금,2026-08-05,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
차밥스,200,,,KRW/kWh,사업자 회원 공시요금,2026-08-05,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
채비,0,30,275.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
채비,30,50,315.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
채비,50,100,410.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
채비,100,200,430.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
채비,200,,430.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
캐스트프로,0,30,324.4,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
캐스트프로,30,50,324.4,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
캐스트프로,50,100,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
캐스트프로,100,200,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
캐스트프로,200,,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
쿨사인,0,30,324.4,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
쿨사인,30,50,324.4,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
쿨사인,50,100,347.2,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
쿨사인,100,200,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
쿨사인,200,,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
크로커스,0,30,242.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
크로커스,30,50,242.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
크로커스,50,100,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
크로커스,100,200,330.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
크로커스,200,,330.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
클린일렉스,0,30,287.0,KRW/kWh,사업자 회원 공시요금,2026-08-11,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
클린일렉스,30,50,287.0,KRW/kWh,사업자 회원 공시요금,2026-08-11,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
클린일렉스,50,100,317.0,KRW/kWh,사업자 회원 공시요금,2026-08-11,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
클린일렉스,100,200,339.0,KRW/kWh,사업자 회원 공시요금,2026-08-11,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
클린일렉스,200,,382.0,KRW/kWh,사업자 회원 공시요금,2026-08-11,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
타디스테크놀로지,0,30,317.0,KRW/kWh,사업자 회원 공시요금,2026-07-29,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
타디스테크놀로지,30,50,324.0,KRW/kWh,사업자 회원 공시요금,2026-07-29,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
타디스테크놀로지,50,100,324.0,KRW/kWh,사업자 회원 공시요금,2026-07-29,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
타디스테크놀로지,100,200,347.0,KRW/kWh,사업자 회원 공시요금,2026-07-29,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
타디스테크놀로지,200,,347.0,KRW/kWh,사업자 회원 공시요금,2026-07-29,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
태성콘텍,0,30,250.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
태성콘텍,30,50,250.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
태성콘텍,50,100,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
태성콘텍,100,200,324.4,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
태성콘텍,200,,324.4,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
티맵,0,30,350.0,KRW/kWh,사업자 회원 공시요금,2026-08-24,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
티맵,30,50,350.0,KRW/kWh,사업자 회원 공시요금,2026-08-24,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
티맵,50,100,420.0,KRW/kWh,사업자 회원 공시요금,2026-08-24,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
티맵,100,200,420.0,KRW/kWh,사업자 회원 공시요금,2026-08-24,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
티맵,200,,420.0,KRW/kWh,사업자 회원 공시요금,2026-08-24,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
파워큐브,0,30,319.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
파워큐브,30,50,319.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
파워큐브,50,100,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
파워큐브,100,200,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
파워큐브,200,,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
펌프킨,0,30,324.2,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
펌프킨,30,50,324.2,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
펌프킨,50,100,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
펌프킨,100,200,347.1,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
펌프킨,200,,347.1,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
플러그링크,0,30,292.0,KRW/kWh,사업자 회원 공시요금,2026-07-31,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
플러그링크,30,50,322.0,KRW/kWh,사업자 회원 공시요금,2026-07-31,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
플러그링크,50,100,322.0,KRW/kWh,사업자 회원 공시요금,2026-07-31,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
플러그링크,100,200,345.0,KRW/kWh,사업자 회원 공시요금,2026-07-31,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
플러그링크,200,,345.0,KRW/kWh,사업자 회원 공시요금,2026-07-31,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
피라인모터스,0,30,250.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
피라인모터스,30,50,250.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
피라인모터스,50,100,300.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
피라인모터스,100,200,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
피라인모터스,200,,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국EV충전서비스센터,0,30,400.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국EV충전서비스센터,30,50,400.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국EV충전서비스센터,50,100,400.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국EV충전서비스센터,100,200,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국EV충전서비스센터,200,,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국동서발전,0,30,,KRW/kWh,사업자 회원 공시요금,2026-07-22,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국동서발전,30,50,,KRW/kWh,사업자 회원 공시요금,2026-07-22,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국동서발전,50,100,313.0,KRW/kWh,사업자 회원 공시요금,2026-07-22,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국동서발전,100,200,,KRW/kWh,사업자 회원 공시요금,2026-07-22,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
